2020-03-17 21:36:57,650 | left side is affected
2020-03-17 21:37:00,691 | Client:-- Connected to143.248.65.103:8011
2020-03-17 21:37:03,411 |    133|    82|   125|    42|    57|   102|   270|     1|    38|    42|28.713623053554606|32.09005432985371|     0|     0|-0.473|-0.093| 0.765|  3500| 94650| 94650| 60000|     4|     1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:03,452 |    133|    83|   124|    42|    56|   102|   280|     0|    39|    42|29.02467382105097|31.886732115836317|     0|     0| -0.47|-0.073| 0.775|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:03,492 |    136|    84|   123|    41|    57|   103|   290|    -1|    39|    41|28.656038043787767|31.619682450695514|     0|     0|-0.482|-0.063| 0.773|  3500| 94650| 94650| 60000|     4|    -1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:03,531 |    136|    83|   122|    39|    59|   102|   340|    -1|    37|    39|28.70174607111327|31.712493374173988|     0|     0|-0.472|-0.065| 0.772|  3500| 94650| 94650| 60000|     4|    -1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:03,571 |    138|    80|   117|    35|    60|   105|   340|     0|    40|    35|28.554056693591427|31.570192779995413|     0|     0|-0.476| -0.07| 0.762|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:03,611 |    137|    75|   110|    35|    63|   111|   350|     0|    41|    35|28.573371889602257|31.699210561534144|     0|     0|-0.481|-0.073| 0.777|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:03,652 |    133|    65|    97|    37|    64|   118|   410|     0|    43|    37|28.889094865679564|31.686725130134697|     0|     0|-0.472|-0.072|  0.76|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:03,692 |    129|    53|    78|    41|    68|   130|   450|     0|    45|    41|29.416546345686843|31.68540583072778|     0|     0|-0.476|-0.076| 0.753|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:03,732 |    119|    37|    60|    42|    73|   141|   470|     0|    47|    42|29.12193354324301|31.841568757206904|     0|     0|-0.483|-0.073| 0.771|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:03,772 |     90|    23|    42|    48|    76|   151|   510|     1|    50|    48|28.967804361794602|31.90730958397291|     0|     0|-0.484|-0.088| 0.773|  3500| 94650| 94650| 60000|     4|     1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:03,812 |     54|    14|    25|    55|    78|   158|   570|     0|    52|    55|28.76027902311511|32.013409293632805|     2|     0|-0.509|-0.071| 0.771|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:03,852 |     19|     9|    11|    71|    80|   166|   570|     1|    55|    71|28.885109439344546|32.545608738534824|     2|     0|-0.506| 0.228| 0.755|  3500| 94650| 94650| 60000|     4|     1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:03,892 |      8|     2|     0|    83|    81|   169|   590|     0|    58|    83|28.99092215680954|33.09601188436245|     2|     0|-0.773| 0.099| 0.606|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:03,932 |      8|     0|     0|    91|    80|   171|   600|     0|    60|    91|29.135251397263776|39.65439764472844|     2|     0|-0.746|-0.133| 0.573|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:03,972 |      9|     0|     0|    97|    78|   172|   520|     0|    61|    97|28.769044597766516|44.42466714463852|     2|     0|-0.611|-0.135| 0.547|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:04,012 |     10|     0|     0|   102|    77|   173|   440|     0|    61|   102|28.97006708303346|45.88483952929176|     3|     0|-0.601|-0.154| 0.611|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:04,052 |     10|     0|     0|   109|    75|   173|   390|    -1|    59|   109|28.566803715824975|45.56504114579703|     3|     0|-0.569|-0.091|  0.71|  3500| 94650| 94650| 60000|     4|    -1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:04,092 |     11|     0|     0|   122|    77|   172|   280|    -1|    56|   122|28.898988693912955|43.46428690626627|     3|     0|-0.533| 0.018| 0.688|  3500| 94650| 94650| 60000|     4|    -1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:04,132 |     12|     1|     0|   134|    79|   168|   270|     0|    53|   134|28.875880335561117|41.706613936339686|     3|     0|-0.605| 0.104| 0.711|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:04,171 |     12|     1|     0|   143|    80|   161|   210|     0|    50|   143|28.53502445277783|41.45845447857735|     3|     0|-0.644| 0.029| 0.631|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:04,213 |     13|     1|     0|   151|    83|   153|   240|    -1|    47|   151|28.53982108489838|42.78556770132066|     3|     0|-0.806|-0.219| 0.801|  3500| 94650| 94650| 60000|     4|    -1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:04,252 |     13|     1|     0|   156|    84|   148|   190|     0|    43|   156|28.763849914813008|43.50242917459482|     3|     0|-0.609|-0.488| 0.658|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:04,293 |     10|     2|     2|   158|    84|   147|   170|     0|    41|   158|28.75036869730623|43.218019643925665|     3|     0|-0.355|-0.568| 0.812|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:04,333 |      6|     2|    10|   154|    82|   147|   190|     2|    39|   154|28.50947870387528|36.883319876370564|     3|     0| 0.033|-0.262| 1.172|  3500| 94650| 94650| 60000|     4|     2|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:04,372 |      2|     7|    23|   148|    75|   149|   170|     1|    37|   148|28.66784140723959|20.60990155582471|     3|     0|-0.592| 0.032| 0.735|  3500| 94650| 94650| 60000|     4|     1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:04,412 |      3|    16|    44|   138|    65|   152|   180|     1|    36|   138|28.403164044238796|25.524181445927233|     3|     0|-0.503|-0.041| 0.737|  3500| 94650| 94650| 60000|     4|     1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:04,453 |      7|    28|    52|   127|    55|   154|   220|     2|    35|   127|28.494476814949763|27.839846139784434|     3|     0| -0.51|-0.067| 0.764|  3500| 94650| 94650| 60000|     4|     2|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:04,493 |     13|    40|    62|   116|    44|   153|   210|     2|    35|   116|28.36228442535995|29.455367615702038|     3|     0| -0.48|-0.074| 0.796|  3500| 94650| 94650| 60000|     4|     2|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
